case_id,mask_strategy,mask_intensity,seed,planner,reached_target,cost_to_target,steps_to_target,actions_taken,budget_used,cost_regret_vs_oracle,oracle_top1_action_hit,premature_stop,ceiling_violation,action_value_model_family,correct_degrade_stop,correct_stop,correct_target_stop,evaluation_partition,explicit_stop,final_critical_gap_count,final_edge_coverage,final_granularity,final_node_coverage,initial_direct_over_attribution,initial_granularity,initial_hidden_claims,justified_degrade_stop,m3star_requested_horizon,m3star_uses_action_value,max_explicit_outcomes,max_outcome_nodes,oracle_cost_to_target,oracle_top1_action_id,overlap_waste_cost,recovered_claims,steps_taken,support_ceiling,target_granularity,transition_model_family,zero_yield_actions
C01-linux-provenance,random,0.6,37,project05_m3star_h3_dual,1,5.0,2,C01-AA-001|C01-AA-007,5.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,3,1,,8,5.0,C01-AA-001,0.375,4,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,37,project05_m3star_h3_transition_only,1,5.0,2,C01-AA-001|C01-AA-007,5.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,3,0,,8,5.0,C01-AA-001,0.375,4,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,37,project05_m3star_h1_dual,1,5.0,2,C01-AA-002|C01-AA-004,5.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,1,1,,8,5.0,C01-AA-001,0.2222,5,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,37,project05_xgboost_policy,1,5.0,2,C01-AA-001|C01-AA-007,5.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,5.0,C01-AA-001,0.375,4,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,37,project05_m3b_policy,1,5.0,2,C01-AA-001|C01-AA-002,5.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,5.0,C01-AA-001,0.3333,5,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,37,project05_m2,1,7.0,3,C01-AA-003|C01-AA-002|C01-AA-001,7.0,2.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,5.0,C01-AA-001,0.2222,5,3,G5_named_actor,G3_campaign,,1
C01-linux-provenance,random,0.6,37,oracle_optimal,1,5.0,2,C01-AA-001|C01-AA-002,5.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,5.0,C01-AA-001,0.3333,5,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,41,project05_m3star_h3_dual,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,3,1,,8,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,41,project05_m3star_h3_transition_only,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,3,0,,8,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,41,project05_m3star_h1_dual,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,1,1,,8,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,41,project05_xgboost_policy,1,4.0,2,C01-AA-006|C01-AA-002,4.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,,,,,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,41,project05_m3b_policy,1,4.0,2,C01-AA-006|C01-AA-002,4.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,,,,,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,41,project05_m2,1,5.0,2,C01-AA-002|C01-AA-003,5.0,1.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,,,,,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,41,oracle_optimal,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,7,0,,,,,4.0,C01-AA-002,0.0,6,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,53,project05_m3star_h3_dual,1,3.0,1,C01-AA-002,3.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,3,1,,8,3.0,C01-AA-002,0.0,5,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,53,project05_m3star_h3_transition_only,1,3.0,1,C01-AA-002,3.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,3,0,,8,3.0,C01-AA-002,0.0,5,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,53,project05_m3star_h1_dual,1,3.0,1,C01-AA-002,3.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,1,1,,8,3.0,C01-AA-002,0.0,5,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,random,0.6,53,project05_xgboost_policy,1,3.0,1,C01-AA-002,3.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,3.0,C01-AA-002,0.0,5,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,53,project05_m3b_policy,1,3.0,1,C01-AA-002,3.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,3.0,C01-AA-002,0.0,5,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,53,project05_m2,1,5.0,2,C01-AA-003|C01-AA-002,5.0,2.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,3.0,C01-AA-002,0.0,7,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,random,0.6,53,oracle_optimal,1,3.0,1,C01-AA-002,3.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,7,0,,,,,3.0,C01-AA-002,0.0,5,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,11,project05_m3star_h3_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,11,project05_m3star_h3_transition_only,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,0,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,11,project05_m3star_h1_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,1,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,11,project05_xgboost_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,11,project05_m3b_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,11,project05_m2,1,6.0,3,C01-AA-003|C01-AA-007|C01-AA-006,6.0,5.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.3333,2,3,G5_named_actor,G3_campaign,,1
C01-linux-provenance,stage,0.2,11,oracle_optimal,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,23,project05_m3star_h3_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,23,project05_m3star_h3_transition_only,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,0,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,23,project05_m3star_h1_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,1,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,23,project05_xgboost_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,23,project05_m3b_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,23,project05_m2,1,2.0,1,C01-AA-003,2.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,23,oracle_optimal,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,37,project05_m3star_h3_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,37,project05_m3star_h3_transition_only,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,0,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,37,project05_m3star_h1_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,1,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,37,project05_xgboost_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,37,project05_m3b_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,37,project05_m2,1,6.0,3,C01-AA-003|C01-AA-007|C01-AA-006,6.0,5.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.3333,2,3,G5_named_actor,G3_campaign,,1
C01-linux-provenance,stage,0.2,37,oracle_optimal,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,41,project05_m3star_h3_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,41,project05_m3star_h3_transition_only,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,0,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,41,project05_m3star_h1_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,1,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,41,project05_xgboost_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,41,project05_m3b_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,41,project05_m2,1,2.0,1,C01-AA-003,2.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,41,oracle_optimal,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,53,project05_m3star_h3_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,53,project05_m3star_h3_transition_only,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,3,0,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,53,project05_m3star_h1_dual,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,1,1,,8,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.2,53,project05_xgboost_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,53,project05_m3b_policy,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,53,project05_m2,1,2.0,1,C01-AA-003,2.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.2,53,oracle_optimal,1,1.0,1,C01-AA-006,1.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,3,0,,,,,1.0,C01-AA-006,0.0,1,1,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,11,project05_m3star_h3_dual,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,11,project05_m3star_h3_transition_only,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,0,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,11,project05_m3star_h1_dual,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,1,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,11,project05_xgboost_policy,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,11,project05_m3b_policy,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,11,project05_m2,1,6.0,3,C01-AA-003|C01-AA-007|C01-AA-006,6.0,2.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.3333,3,3,G5_named_actor,G3_campaign,,1
C01-linux-provenance,stage,0.4,11,oracle_optimal,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,23,project05_m3star_h3_dual,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,23,project05_m3star_h3_transition_only,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,0,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,23,project05_m3star_h1_dual,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,1,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,23,project05_xgboost_policy,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,23,project05_m3b_policy,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,23,project05_m2,1,5.0,2,C01-AA-003|C01-AA-007,5.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,4,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,23,oracle_optimal,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,37,project05_m3star_h3_dual,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,37,project05_m3star_h3_transition_only,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,0,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,37,project05_m3star_h1_dual,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,1,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,37,project05_xgboost_policy,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,37,project05_m3b_policy,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,37,project05_m2,1,6.0,3,C01-AA-003|C01-AA-007|C01-AA-006,6.0,2.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.3333,3,3,G5_named_actor,G3_campaign,,1
C01-linux-provenance,stage,0.4,37,oracle_optimal,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,41,project05_m3star_h3_dual,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,41,project05_m3star_h3_transition_only,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,3,0,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,41,project05_m3star_h1_dual,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,1,1,,8,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C01-linux-provenance,stage,0.4,41,project05_xgboost_policy,1,4.0,2,C01-AA-006|C01-AA-007,4.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
C01-linux-provenance,stage,0.4,41,project05_m3b_policy,1,4.0,2,C01-AA-002|C01-AA-006,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,5,0,,,,,4.0,C01-AA-002,0.0,3,2,G5_named_actor,G3_campaign,,0
