case_id,observation_sha256,state_count,state_depth,oracle_first_action_conflict,deterministic_public_policy_lower_bound,observed_m3star_max_regret,distinct_oracle_first_action_ids,minimax_first_action_ids,observed_m3star_action_paths
C10-darpa-optc-sysclient0351-0925,64600404e41afb0bef6e488a211ea2778a758d1dc1b6a8e833dd0833c5a3a726,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,6562fe2d91ce2ae70871de830d78d8fb46b023f93264c97397a01d76c1ed119a,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,65c0e0761feda9f604375134a26085c5d7fccbec71a0267c66028e11798734e1,10,2,1,0.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,66feb7a0e5c5d1a31e745d7a017e1627be2b7d769a41f4c5c58605d0436b752e,1,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,671de314e82ac24811b8878e46b4d7e85ff17822c70d25ce767d5e7f48620f78,2,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-005>C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,6872950086efded965f312a4e184439f72c3eaae0c04efb17bf3945ffb2f5bdd,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,6b3c3d26c93e6654788715fbd6e93f8febe2efb70e85c5e2e24d5fadcca2dd50,2,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,6ca24e3fbf9601bb91d10b15f10675988680df8b17dc446fb6539c102a7fee68,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,6f0f148582727cb9f54c31bec6c719a7ae15a76081001970f8c9344e820f907a,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,71d3d25b6fef2a5e3580b4b6a218bcaeee215db561cf74cba3d67806171a641f,10,1,1,0.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,7273e64c9f3bcae7f4c4c60be784f2c1d76efa8efdfa13c1757dbce445fc333f,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,72ef55309fb7871376693183bb57bdf4f90146bc25ba634994452f0b97b87bfc,2,2,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,73640388c914896f94297a8603dd71a1406300a63e7d9cecb34ecf17f20b830e,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,75736f7f3bb247ef5e80ba77315bea873b7e3a1b3490a8c648cc9446b69156f7,2,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-005>C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,7655b36d7e5050929b9f36eff504915e7fe05cd55e9c7d0a8d53b0e62b3d07ed,2,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,7757e511ba5f88f8d3f461805ed117378478770fcedfa1aff5a433e118fb85a2,10,2,1,1.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,791bd6c257f0461bd78fb9ead7a54bbcf58120c33852cf1f24bddaa84653f60a,1,1,0,0.0,0.0,"[""C10-AA-001""]","[""C10-AA-001""]","[""C10-AA-001""]"
C10-darpa-optc-sysclient0351-0925,79282b2e6b3ac72ec559d73b2eb0b043bd681b7a381b5cc4a76ccff29a8bd896,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,795f2fb16c64eb7707f9b90543059c15eb3aec4070de6b93de6d03031cdbb348,1,2,0,0.0,1.0,"[""C10-AA-001""]","[""C10-AA-001"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,7a01d99057b7d5cae447b2be4448410d3a1f6a514a9be1c982aaefbe75d7083c,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,7a661510af6449752bc3b41abe5cd7add89c2dd8a83254f9e6ab47fdf373852e,1,2,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,8466fa68e9ee131fc3d7de37e43671a4edd7dc763748df24f475b07c009f6dc1,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,86d98e5c3c37a3bf6fc1e2ea4bfb3d1ae54a59380137ac17e92d8a1994652f40,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,887c6feac392a6d4ae7516ffe83e775bf4ca916b8c1ed322dd1b307b2842ad4f,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,891fc25e49d14366e42f4a41d6a3b793af7cf7bd346094c4c005733a64318493,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,895471f36dcebb3201f529a21ba6c82f959519a913f92215ab19060c7c555d76,2,0,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-005>C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,8af57f0501d8c5545ec77f75daa402efa9107b48cbb2762c372e995140dad15f,2,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,8ca111ec34fe6243bd00df2df12592dfe3f5a172bae3d127dc5ba676a9c34e02,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,8d6b38bf7f47f76606ae4d8c58a6197388a0645d5285a42fa172ced151eedcbf,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,8e686f50d1404860e7d8a4fe6198e0eab124f93c0b05fbf2fdc84ae21662ddd8,2,0,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,8f017fafed591cca2b3ddf12bee08a890109a57ec2011769bfcf86713d3ba240,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,8f2fb9493e0dfdd86678a5009fd9460de6ff02008b646586099efad23e3eb0ce,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,8fd2505123bc91491f30b228048c4ab4505a0d172fe7bd5717f526381553246a,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,906d0ad4f6f90a7954f597591d3237e30d096109d41b6b6420107d1f2e6c95d5,1,2,0,0.0,1.0,"[""C10-AA-001""]","[""C10-AA-001""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,90bd506c53f2212dec0285e8d9a8090eeeb82392a518e9db332b5fec8bc523b8,2,2,0,0.0,1.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-003>C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,93a84a42606eac1bed318e45325c14ae5d54da37598c79da8d4a62d7af81de5a,10,2,1,0.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-004""]","[""C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,968ca22c5a16dab2591ef2afd2944e096738d06eb17dc8316785c4f459b07b97,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,97d388de38939cca2ba6ffa16314974679f9c725de4648d770f6de1fa97e591d,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,99e3d0444c1dd0de04b63283b711e5c6af0a2ce610d18ea393471a71030fc2f7,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,9b78fd3e1fe2339e2c61788474f86d0639f1885a790b66a773cdda5c2d708fff,2,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,9c6a6c5fea2a549394789dbbb8387c6cef7cbf72e98bc0b3381710e481bd2d8c,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,9d14d8ef46541cdfd78326d0a5841bf620417245b4b5746e1142541a09990c36,6,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-004""]","[""C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,9f2d8b83951f454629406c0a4ea5c7703efe976039e1ae867efcaa9013dc2dd1,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,9feb6c79f9de27432c6b7c7033f40b019a741113fcdf445f69f60aff6b378d44,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,a00a469a33c2307d07505c77fec4a2cc9427612fe5a4d715a90cbf70d578b8b4,10,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,a0d64b9c1666853f4ee8bf50d26a11406ada135ba02ee2f79feb703bd5ca08ac,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,a1c308d71f71d8c865906977b5606513085d106efdc7031ca7f03bbf8e26490e,1,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,a3092579335704cf76f23d0e5794db4c6cf33ce7e4129250869f724abc6f9134,1,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,a31cd8faef59b7dd1abe706830198ecbc120495f4b5c4d2fb79a35799a53e4d5,2,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-005>C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,a3a061ad087b6eb85627a88300a2cc0f423c2efbaa118ee38589bb146429f1de,2,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,a67bf0e7e25ceced62b1907899687b0fe9c90d7d008190b6ad565476359511c5,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,a81ed85a958cee24fbbd944ae1a570ad84378e238561dc8c772e7f4de659f0e1,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,aa902fe72d7799b27cec31f913d5740c7a143d66a1319c33c905f3bd0dcd7502,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,ac2e41aa5e4f4998e938c334300cb75665c8f3bb340a3201b4988be92a4274c9,2,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,ae113c95130bb515d6407b80902391a96d857b1debf5b650258165e320b88c66,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,b07ace95bc8834e959c4b19fb22374dadeecdb18d8c511c43e6d11fa548f627c,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,b31c943bd83170132f558089bf4ebd8d4f276ab49e7dec0deaef6961793f2dcd,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,b3cd7871717a9178b0405021ec09b8fdab14d73819e3d3ddf37bb24111472409,1,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,b6a0186ea9f23c869ecfa548c95f4fa33f40d500f67359897781933e6a144908,10,0,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,b8128c9f881ad5fe5e23fffb68c87c79928bfa2782fd5f822879e1911a0108bc,1,0,0,0.0,0.0,"[""C10-AA-001""]","[""C10-AA-001"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-001""]"
C10-darpa-optc-sysclient0351-0925,b86fd04d2ba28e91fc20038f5bfd2035392ecd0be45ec38f75067f6d46797a5e,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,bac80cd4890b4a26799ea8ca25a3d9fbfda0b02512923c4fe2e5ad3829582da4,2,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,baef6d71388d596cf0397c60bc03ec4c41b7df357b1d7ed0f52aaba6a377dffc,4,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,bb2aaa5decab09e82d4cafd377c50a91c9e5820eb99cc5c8ff9e008d21df39bd,4,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,be637a60f947de1c473a8ce29ae67dd3a6810ae243796578e16c47ed329b94e6,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,be91ac6d09ee3422d635826cb90490ca2f5dc5d3ddaae430e433298bca1acd13,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,c26d05757d72a1719980145ac5472922a93f1935dce58eaf191be226e17b729d,2,0,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,c6d8a13a0d810c822d07bed717af5bbb5500483189d61e7191661ca89b95f643,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,c870703824b646ccecb656131e8625967fec74da420686461c369fcadaec3142,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,c8b9a524864a8c56c942778aa136fead7a789860874844d8555a6a3a3748b970,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,c8d72bd256c9f48a9e0119b0fd2ffd37935219b038d1323b2919676f77b9d1f2,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,cba2eba69a5b4ad2e9d039008ebdc4303c5e3a57bb2fdd428ea1ec444fcaedd9,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,cbae3b74b946b8b0d86cb9742197069b4509cd1b304cc3b5764e6ba4159dca16,1,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,cc3c9597edc3fa115c30548d8d6c69037013e0c7912b2a629ca224e59e919db5,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,cd507428621b680bd9936245dc4193408aa757824619d2081cc665c24b668dcc,6,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,ce8c7a60b161298ad6d7d4c8fd3b604760349d611c41c5ff037f2380680f0ff1,2,2,0,0.0,1.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,d105a2035d063d21bb416b0602da603f1910a7e3371ed1b149f632f948794ae7,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,d133bf7ccb37096faabe683cc90670e6d88504584d7c09199d305bde438ff69b,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,d3e176accf649ce1ff105fa239f71feb797030705bec992b87d54751d1d9ee45,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,dba5738760a97d0ab22fcb73c54a4e049048d6893c21aa589381d8e0ab15c452,1,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,de8d7e6c9892869f0db94e7db1cb3fca7dc21453576bfffcbbd3dc4451fcbf76,1,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,de8e5612f013656134c804ec0313fd4ecd4d59cd5e22fb9bc4615b07a93d1cea,1,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,e0bb725ea3ea4916d56422b478f6f9a5869a049a941f3c718647fe5e9ec07781,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,e18be3600a04ed56957f00cde278cbe2dae5f62b48a9171b0f37311b61cc677d,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,e2203ba8ef1220501c9794b04adce898abb09d0f9d5f17c2ca4bedaa3ede55f8,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,e34b367b6ca7329c2aa034cdb37ca6d1fcefcf1497254bdfcaa91dbd797ff22a,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,e755b0d05ecfa2acb2c5f5d04204b9c361289d30630f0be861fe343ce2097e4b,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,e7eae7e85006f4daf148281168c0f2b71108be68b7490e4b7ce2d2f96cd85556,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,e818145b38e4eac219b1cdae41882f3ff3fd485d091023faae2047e95eca6379,6,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,eac861524b23881e5a880bdadea41aae667e81bd2d3920a15ede85af8e3a724f,1,2,0,0.0,1.0,"[""C10-AA-001""]","[""C10-AA-001""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,eae0e18d14f518410047127a07382b7b13ca9a7aeb57720bf77f843413694836,1,0,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,ebe6667e9a43eafef66ee987630a61433c3faa395b81bf50345454219dea6549,1,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,f024b1a3d0cafad5c971e9e9f89021013e2ff0a1ffd347dfbf56f3ac67a2801f,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,f0d00aa2d32ee14f0d576a87a5bba1834af3b959cc854ade35163fd2be4b843d,1,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,f0d07b08994157c3f403d7c52603c289789f53924e41d75800f1d1b006dddc77,1,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,f10435f41605e995cc359e604221c7ca8dbcaa57b9c17019cd34c82afc126fd4,6,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,f303612f2dec1a59e0167acf8342d683363a4bbcaba02c99f071c565aa8a0018,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,f350009448f3592817b4fae654bb9a9cdf6ee2f41ee2d7a3aabba2087cc1989c,1,0,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,f3f9564fbd3c487c9d022a1de4d2089e537ea9a2dd42058c6b6f3f6c8e5b0069,10,0,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,f41f7535806d0e3cbdfa4a26759a55792bc5011450b1cdaf9a938ed491256b88,1,1,0,0.0,1.0,"[""C10-AA-001""]","[""C10-AA-001"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,f4369c2b6b2965bbcad91a3bd0737526a248e5921ec4074010c3687e2124d20b,1,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,fbef3b3a8cf481649cb102d57ef9942940f9957339ee627b0f0678c523bbb5bd,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,fdf1c0dda4914bc619fbf0f63d6887fbde733d1e00e310700065ab0fb2675a76,1,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,fe41b968cafde5f820e1d78bb4325ea983a29546a01a77a6ba665d85d3c0bb1b,10,0,1,0.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,fed3f91a7ff5193c9aa2e7c61e0418394388ceafe2492709dd41d9981ebfdea5,2,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C11-otrf-apt29-day1-scranton-nashua,033005e625589f67ce94df2d4974727b3fbfd09e9cc1d8969bcbcb9c3deb756e,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,05c9b273b21a04b850ba2d097a007a6844b16458be8266c1dfb0517a3f70e378,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,0fb7332fbd7366079aa210e2b9df750c7e29bded7bc2a70c8e253f65237e6d3f,2,2,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-003"", ""C11-AA-001>C11-AA-004>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,103aeac52e3cc05bbb861c0c65ac9eb57c92685b871466d6767a57ae8a897019,2,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,12f7aed78c26d88ceb706c9b5e79803eb3b561fa4ccc4bd4ab093cf6ce1e19bc,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,14be9a6525c108d8bc95385f1652cc4e1265e323af49f4527e3d15e1d39bba24,2,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,1854142f1d41b8c07297b10b3e1e9267d70cb64823d1e2ceef76532327b349fb,1,1,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-001>C11-AA-003""]"
